channel,m1,c1,m2,c2,sideslip,vw,middle_alpha
C_S,0.000199747432611686,-0.2390804893501556,0.0001144225424632944,-0.23885864463576978,20.0,15.0,2.6
C_roll,-0.00266901184784548,0.32806943591404425,-0.0016672130633243682,0.32546475907428934,20.0,15.0,2.6
C_pitch,-0.007707053805750958,0.5338121105186181,-0.006571694339115724,0.5308601759053665,20.0,15.0,2.6
C_yaw,-0.0022839617681682926,-0.24483159179917915,-0.0001595061444443519,-0.2503551764208614,20.0,15.0,2.6
C_L,0.0010127079903532483,0.20685135617666126,0.0009460368907715616,0.20702470103557363,20.0,20.0,2.6
C_D,-9.298740810223278e-05,0.8728631875890183,0.0012394947872938775,0.8693987338809883,20.0,20.0,2.6
C_S,-0.00032191108698699766,-0.23532524783236453,0.0004665673820247138,-0.23737529185179496,20.0,20.0,2.6
C_roll,-0.002517276184596735,0.3264114860759516,-0.0017314101705683906,0.32436823443947793,20.0,20.0,2.6
C_pitch,-0.007210575636660665,0.5491250540670781,-0.006734460705204531,0.5478871552452922,20.0,20.0,2.6
C_yaw,-0.0022182511241043627,-0.23390443851506826,-0.0002687896308849968,-0.2389730383974386,20.0,20.0,2.6
C_L,0.0010283898207619777,0.20451604284047575,0.001162581286389688,0.2041671450298437,20.0,25.0,2.6
C_D,0.000663688082070234,0.8618511749606131,0.002008388359194763,0.8583549542400893,20.0,25.0,2.6
C_S,-0.00025607564568538583,-0.2287179678660753,4.565268938434095e-05,-0.22950246153725656,20.0,25.0,2.6
C_roll,-0.0023948822111105653,0.3291378443790093,-0.0014388821057327579,0.32665224410502697,20.0,25.0,2.6
C_pitch,-0.0072668790509463595,0.5429466481969055,-0.005961955895965127,0.5395538479939543,20.0,25.0,2.6
C_yaw,-0.002314092756455253,-0.22636145732217444,-0.0006498870361945569,-0.23068839219485227,20.0,25.0,2.6
