Date;Folder;Filename;config;aoa;sideslip;vw;Dpa;Pressure;Temp;Density;;rows;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;2;10,04;46,52;1006,42;26,3;1,171;;10;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;4;10,05;46,52;1006,4;26,2;1,171;;11;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;6;10,04;46,55;1006,41;26,2;1,171;;12;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;8;10,05;46,55;1006,44;26,2;1,171;;13;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;10;10,04;46,53;1006,38;26,2;1,171;;14;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;12;10,05;46,57;1006,41;26,2;1,171;;15;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;14;10,05;46,6;1006,42;26,2;1,171;;16;;;;;;;;;
5-4-2024;data/;normal_aoa_12_vw_10;normal;12;20;10,04;46,55;1006,36;26,2;1,171;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;20;14,96;103,2;1006,33;26,5;1,17;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;14;14,96;103,3;1006,36;26,6;1,17;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;12;14,96;103,2;1006,34;26,6;1,169;;3;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;10;14,96;103,15;1006,34;26,7;1,169;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;8;14,96;103,25;1006,32;26,7;1,169;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;6;14,96;103,17;1006,34;26,7;1,169;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;4;14,96;103,02;1006,26;26,8;1,169;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;2;14,97;103,2;1006,26;26,8;1,169;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;0;14,96;103,07;1006,31;26,8;1,169;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-2;14,97;103,06;1006,32;26,9;1,169;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-4;14,97;103,13;1006,29;26,9;1,168;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-6;14,97;103,19;1006,28;26,9;1,168;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-8;14,96;103,13;1006,3;26,9;1,168;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-10;14,96;103,06;1006,33;26,9;1,168;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-12;14,96;103,07;1006,33;27;1,168;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-14;14,96;103,02;1006,3;27;1,168;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_15;normal;12;-20;14,96;102,96;1006,32;27;1,168;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-20;20,05;184,88;1006,38;27,9;1,165;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-14;20,05;181,2;1006,39;28;1,164;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-12;19,94;181,4;1006,4;28,1;1,164;;3;Double Data Point at -12, for unsteady;;;;;opgelost;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-10;19,98;181,1;1006,36;28,3;1,163;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-8;19,97;183,6;1006,37;28,3;1,163;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-6;19,93;182,1;1006,4;28,4;1,163;;6;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-4;19,95;183,4;1006,38;28,5;1,162;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-2;20,01;181;1006,4;28,5;1,162;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,99;183,1;1006,38;28,6;1,162;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;2;19,91;182,5;1006,44;28,6;1,162;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;4;20;183,4;1006,42;28,5;1,162;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;6;19,99;181;1006,42;28,7;1,162;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;8;20,04;181;1006,45;28,8;1,161;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;10;19,97;183;1006,42;28,8;1,161;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;12;19,91;182,37;1006,44;28,8;1,161;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;14;19,95;181,6;1006,42;28,9;1,161;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,88;180,91;1006,38;28,9;1,161;;17;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,95;181,04;1006,37;29;1,16;;18;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;20;19,96;180;1006,38;29;1,16;;19;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,92;184,4;1006,38;29,1;1,16;;20;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,89;181,1;1006,39;29,2;1,16;;21;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;0;19,99;181,3;1006,39;29,2;1,159;;22;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-20;19,94;182;1006,43;29,3;1,159;;23;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-20;19,84;182;1006,39;29,3;1,159;;24;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_20;normal;12;-20;19,85;181;1006,39;29,3;1,159;;25;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-20;24,84;282;1006,49;30,5;1,155;;1;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-14;25,1;285;1006,47;30,6;1,154;;2;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-12;24,91;284;1006,44;30,7;1,154;;3;Double in unsteady;;;opgelost;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-10;24,85;280;1006,45;31,6;1,15;;4;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-8;24,91;280;1006,4;31,7;1,15;;5;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-6;24,86;281;1006;31,9;1,15;;6;Double in unsteady;;;was al opgelost?;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-4;24,98;280;1006;32;1,149;;7;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;-2;24,97;280;1006;32,2;1,148;;8;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;0;24,85;280;1006;32,2;1,148;;9;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;2;24,9;279;1006;32,3;1,148;;10;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;4;24,8;277;1006;32,4;1,147;;11;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;6;24,9;277;1006;32,5;1,147;;12;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;8;24,9;277;1006,4;32,5;1,147;;13;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;10;24,8;276;1006;32,6;1,147;;14;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;12;24,75;280;1006;32,8;1,146;;15;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;14;24,7;277;1006;32,8;1,146;;16;;;;;;;;;
6-4-2024;data/;normal_aoa_12_vw_25;normal;12;20;24,8;278;1006;32,9;1,146;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_00;normal;16,05;0;0;-0,4;1006,5;29,8;1,146;;;Actual vw is 0.98;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_05;normal;16,05;0;5,02;11,55;1006;28,2;1,164;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_10;normal;16,05;0;9,99;45,7;1006,4;28,4;1,163;;;Unsteady are in vw_05;;;opgelost;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_15;normal;16,05;0;15,01;103,04;1006,4;28,9;1,161;;;Unsteady are in vw_05;;;opgelost;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_20;normal;16,05;0;19,99;181;1006,38;29,8;1,157;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_16_vw_25;normal;16,05;0;24,95;282;1006,37;30,8;1,153;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_00;normal;18,2;0;0;-0,04;1006;29,7;1,154;;;Actual vw is 0.97;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_05;normal;18,2;0;5;11,48;1006,2;28,2;1,163;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_10;normal;18,2;0;9,98;45,6;1006;28,5;1,162;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_15;normal;18,2;0;14,99;102,94;1006;28,7;1,161;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_20;normal;18,2;0;19,91;181;1006,3;29,3;1,159;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_18_vw_25;normal;18,2;0;25,01;284;1006,2;31,1;1,152;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_00;normal;20,05;0;0;-0,5;1006,25;29,7;1,158;;Vw is 0.93;;Unsteady also includes vw_05;;;;opgelost;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_05;normal;20,05;0;5;11,4;1006,2;28,3;1,163;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_10;normal;20,05;0;10,02;45,97;1006,23;28,4;1,163;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_15;normal;20,05;0;15,03;103,3;1006,23;28,9;1,161;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_20;normal;20,05;0;19,99;181;1006,2;29,7;1,158;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
6-4-2024;data/;normal_aoa_20_vw_25;normal;20,05;0;24,9;281;1006,2;30,9;1,153;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_00;normal;5;0;0;-0,17;1010,22;20,6;1,198;;real vw = 0.54;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_05;normal;5;0;5,02;11,86;1010,22;20,6;1,198;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_10;normal;5;0;10;47,11;1010,18;20,9;1,197;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_15;normal;5;0;15,01;106,01;1010,2;21,6;1,194;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_20;normal;5;0;20,03;188,3;1010,24;22,5;1,19;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_05_vw_25;normal;5;0;25,02;292,56;1010,24;24,5;1,182;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_00;normal;0,1;0;0;-0,12;1009,9;22,9;1,188;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_05;normal;0,1;0;5,02;11,79;1009,91;22,4;1,19;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_10;normal;0,1;0;10;46,9;1009,9;22,5;1,19;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_15;normal;0,1;0;15,01;105,42;1009,88;23;1,188;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_20;normal;0,1;0;20,01;186,1;1009,93;23,6;1,185;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_00_vw_25;normal;0,1;0;25,02;291;101,02;25,2;1,179;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_00;normal;19,2;20;0;-0,24;1009,23;22;1,191;;;Double unsteady with first 5m/s measurments;;;;;;opgelost;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;20;5;11,71;1009,12;21,8;1,192;;1;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;14;5;11,71;1009,14;21,8;1,192;;2;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;12;5;11,72;1009,14;21,8;1,192;;3;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;10;5;11,72;1009,14;21,8;1,192;;4;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;8;5;11,7;1009,13;21,8;1,192;;5;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;6;5;11,73;1009,12;21,8;1,192;;6;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;4;5;11,71;1009,12;21,8;1,192;;7;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;2;5;11,7;1009,12;21,8;1,192;;8;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;0;5;11,71;1009,12;21,8;1,192;;9;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-2;5;11,7;1009,11;21,8;1,192;;10;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-4;5;11,68;1009,11;21,8;1,192;;11;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-6;5;11,7;1009,11;21,8;1,192;;12;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-8;5;11,71;1009,11;21,8;1,192;;13;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-10;5;11,7;1009,11;21,8;1,192;;14;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-12;5;11,69;1009,11;21,8;1,192;;15;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-14;5;11,68;1009,11;21,9;1,192;;16;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_05;normal;19,2;-20;5;11,71;1009,11;21,9;1,192;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-20;9,98;46,61;1008,91;22,7;1,188;;1;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-14;9,98;46,63;1008,91;22,7;1,188;;2;;;;;;;;;
0-1-1900;data/;normal_aoa_19_vw_10;normal;19,2;-12;9,98;46,63;1008,92;22,7;1,188;;3;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-10;9,98;46,65;1008,93;22,7;1,188;;4;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-8;9,98;46,63;1008,94;22,8;1,188;;5;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-6;9,98;46,64;1008,96;22,8;1,188;;6;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-4;9,98;46,61;1008,95;22,8;1,188;;7;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;-2;9,98;46,63;1008,96;22,8;1,188;;8;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;0;9,99;46,61;1008,96;22,8;1,188;;9;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;2;9,99;46,6;1008,86;22,9;1,187;;10;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;4;9,99;46,62;1008,85;22,9;1,187;;11;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;6;9,98;46,6;1008,85;22,9;1,187;;12;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;8;9,98;46,63;1008,81;22,9;1,187;;13;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;10;9,98;46,6;1008,8;22,9;1,187;;14;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;12;9,98;46,64;1008,8;22,9;1,187;;15;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;14;9,99;46,62;1008,79;22,9;1,187;;16;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_10;normal;19,2;20;9,98;46,6;1008,79;22,9;1,187;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;20;15,02;105,11;1008,77;23,5;1,184;;1;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;14;15,01;105,19;1008,76;23,6;1,184;;2;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;12;15,01;105,14;1008,75;23,7;1,184;;3;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;10;15,01;105,09;1008,74;23,7;1,184;;4;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;8;15,01;105,1;1008,74;23,7;1,184;;5;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;6;15,01;105,03;1008,73;23,8;1,184;;6;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;4;15,02;105,13;1008,72;23,8;1,183;;7;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;2;15,01;105,09;1008,71;23,9;1,183;;8;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;0;15,01;105,17;1008,7;23,9;1,183;;9;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-2;15,01;105,03;1008,69;23,9;1,183;;10;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-4;15,01;105;1008,68;24;1,183;;11;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-6;15,01;104,9;1008,67;24;1,182;;12;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-8;14,98;104,4;1008,66;24,1;1,182;;13;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-10;14,97;104,32;1008,66;24,1;1,182;;14;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-12;14,97;104,4;1008,66;24,1;1,182;;15;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-14;14,97;104,4;1008,66;24,1;1,182;;16;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_15;normal;19,2;-20;14,96;104,23;1008,65;24,2;1,182;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-20;19,89;185,4;1008,61;25,2;1,178;;1;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-14;19,94;186,1;1008,59;25,4;1,177;;2;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-12;19,85;184,1;1008,57;25,5;1,177;;3;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-10;19,92;185,5;1008,65;25,5;1,176;;4;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-8;20,06;184,5;1008,54;25,6;1,176;;5;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-6;19,98;184,2;1008,5;25,7;1,176;;6;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-4;19,98;184,4;1008,5;25,7;1,175;;7;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;-2;20;183,4;1008,51;25,8;1,175;;8;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;0;19,94;185,1;1008,5;25,9;1,175;;9;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;2;19,92;183,2;1008,51;26;1,174;;10;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;4;19,95;185;1008,52;26,1;1,174;;11;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;6;19,94;183,5;1008,53;26,1;1,174;;12;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;8;19,91;183,5;1008,53;26,2;1,174;;13;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;10;19,98;184,1;1008,53;26,2;1,174;;14;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;12;19,94;183,5;1008,54;26,3;1,173;;15;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;14;19,92;186,11;1008,53;26,3;1,173;;16;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_20;normal;19,2;20;19,9;182,5;1008,53;26,4;1,173;;17;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_25;normal;19,2;20;25,01;284;1008,5;28,2;1,166;;1;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_25;normal;19,2;14;25,01;281;1008,5;28,4;1,165;;2;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_25;normal;19,2;12;25,01;288;1008,47;28,6;1,164;;3;;;;;;;;;
8-4-2024;data/;normal_aoa_19_vw_25;normal;19,2;10;25,13;287;1008,45;28,8;1,164;;4;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_21_vw_00;normal;21,25;0;0;-0,31;1008,49;27,2;1,17;;;real speed was 0.8;;;doorzichtig plastic plaatje lag op de f-balanc;;;;;
;;;;;;;;;;;;;;;;gewicht moet dus rekening mee gehouden worden;;;;;
8-4-2024;data/;normal_aoa_21_vw_05;normal;21,25;0;5,02;11,67;1008,48;25,3;1,177;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_21_vw_10;normal;21,25;0;10,01;46,47;1008,45;25,4;1,177;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_21_vw_15;normal;21,25;0;15,02;104,42;1008,44;25,9;1,175;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_21_vw_20;normal;21,25;0;19,94;183,2;1008,44;26,7;1,171;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_21_vw_25;normal;21,25;0;25,08;288;1008,45;27,9;1,167;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_23_vw_00;normal;23;0;0;-0,34;1004,54;23,5;1,18;;;Real speed was 0.8m/s;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_23_vw_05;normal;23;0;5,01;11,65;1004,52;23,3;1,18;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_23_vw_10;normal;23;0;10;46,44;1004,48;23,6;1,179;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_23_vw_15;normal;23;0;15,03;104,9;1004,46;24,1;1,177;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_23_vw_20;normal;23;0;20,01;186,3;1004,46;24,8;1,174;;;25m/s was too much vibration;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_27_vw_00;normal;27;0;0;-0,29;1004,42;24,3;1,177;;;0.75m/s real wind;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_27_vw_05;normal;27;0;5,02;11,64;1004,43;24;1,178;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_27_vw_10;normal;27;0;10,01;46,39;1004,42;24;1,177;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_27_vw_15;normal;27;0;15;104,22;1004,44;24,5;1,176;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
8-4-2024;data/;normal_aoa_27_vw_20;normal;27;0;19,98;182;1004,44;25,3;1,172;;;eod 8april sensor drift is measured for 10sec;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
9-4-2024;data/;normal_aoa_29_vw_00;normal;29,8;0;0;-0,1;1005,29;21,2;1,19;;;vw is 0,49;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
9-4-2024;data/;normal_aoa_29_vw_05;normal;29,8;0;5,02;11,79;1005,31;21,4;1,189;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
9-4-2024;data/;normal_aoa_29_vw_10;normal;29,8;0;10,03;47,05;1005,27;21,7;1,188;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
